"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
499339675,"14",105370618,"LOC105370618","uncharacterized LOC105370618"
499339676,"14",157206,"RPL21P11","ribosomal protein L21 pseudogene 11"
499339677,"14",801,"CALM1","calmodulin 1 (phosphorylase kinase, delta)"
499339678,"14",101930294,"LOC101930294","uncharacterized LOC101930294"
499339679,"14",400238,"LINC00642","long intergenic non-protein coding RNA 642"
499339680,"14",105370619,"LOC105370619","uncharacterized LOC105370619"
499339681,"14",105370620,"LOC105370620","uncharacterized LOC105370620"
499339682,"14",145567,"TTC7B","tetratricopeptide repeat domain 7B"
499339683,"14",102724444,"LOC102724444","uncharacterized LOC102724444"
499339684,"14",101928909,"LOC101928909","uncharacterized LOC101928909"
499339685,"14",105370622,"LOC105370622","uncharacterized LOC105370622"
499339686,"14",326320,"RPS18P2","ribosomal protein S18 pseudogene 2"
499339687,"14",105370621,"LOC105370621","uncharacterized LOC105370621"
499339688,"14",105370623,"LOC105370623","uncharacterized LOC105370623"
499339689,"14",9252,"RPS6KA5","ribosomal protein S6 kinase, 90kDa, polypeptide 5"
499339690,"14",100147817,"RNU7-30P","RNA, U7 small nuclear 30 pseudogene"
499339691,"14",80017,"C14orf159","chromosome 14 open reading frame 159"
499339692,"14",100124539,"SNORA11B","small nucleolar RNA, H/ACA box 11B"
499339693,"14",105369173,"LOC105369173","uncharacterized LOC105369173"
499339694,"14",8111,"GPR68","G protein-coupled receptor 68"
499339695,"14",440193,"CCDC88C","coiled-coil domain containing 88C"
499339696,"14",105370624,"LOC105370624","uncharacterized LOC105370624"
499339697,"14",105370625,"LOC105370625","uncharacterized LOC105370625"
499339698,"14",105370626,"LOC105370626","uncharacterized LOC105370626"
499339699,"14",55671,"SMEK1","SMEK homolog 1, suppressor of mek1 (Dictyostelium)"
499339700,"14",101928957,"LOC101928957","uncharacterized LOC101928957"
499339701,"14",79820,"CATSPERB","catsper channel auxiliary subunit beta"
499339702,"14",100422395,"POLR3GP1","polymerase (RNA) III (DNA directed) polypeptide G (32kD) pseudogene 1"
499339703,"14",414130,"NANOGP7","Nanog homeobox pseudogene 7"
499339704,"14",100128939,"LOC100128939","pyruvate dehydrogenase kinase, isozyme 3 pseudogene"
499339705,"14",123036,"TC2N","tandem C2 domains, nuclear"
499339706,"14",10516,"FBLN5","fibulin 5"
499339707,"14",9321,"TRIP11","thyroid hormone receptor interactor 11"
499339708,"14",326626,"PTMAP7","prothymosin, alpha pseudogene 7"
499339709,"14",4287,"ATXN3","ataxin 3"
499339710,"14",4707,"NDUFB1","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa"
499339711,"14",53981,"CPSF2","cleavage and polyadenylation specific factor 2, 100kDa"
499339712,"14",105370627,"LOC105370627","uncharacterized LOC105370627"
499339713,"14",123041,"SLC24A4","solute carrier family 24 (sodium/potassium/calcium exchanger), member 4"
499339714,"14",105370707,"LOC105370707","spidroin-1-like"
499339715,"14",79890,"RIN3","Ras and Rab interactor 3"
499339716,"14",105370628,"LOC105370628","uncharacterized LOC105370628"
499339717,"14",5641,"LGMN","legumain"
499339718,"14",9950,"GOLGA5","golgin A5"
499339719,"14",105370629,"LOC105370629","uncharacterized LOC105370629"
499339724,"14",101929002,"LOC101929002","uncharacterized LOC101929002"
499339725,"14",1113,"CHGA","chromogranin A (parathyroid secretory protein 1)"
499339726,"14",3705,"ITPK1","inositol-tetrakisphosphate 1-kinase"
499339727,"14",319085,"ITPK1-AS1","ITPK1 antisense RNA 1"
499339728,"14",1531,"CYB5AP3","cytochrome b5 type A (microsomal) pseudogene 3"
499339729,"14",64112,"MOAP1","modulator of apoptosis 1"
499339730,"14",26175,"TMEM251","transmembrane protein 251"
499339731,"14",84520,"C14orf142","chromosome 14 open reading frame 142"
499339732,"14",55148,"UBR7","ubiquitin protein ligase E3 component n-recognin 7 (putative)"
499339733,"14",326289,"RPL18AP1","ribosomal protein L18a pseudogene 1"
499339734,"14",55727,"BTBD7","BTB (POZ) domain containing 7"
499339735,"14",326304,"RPL36AP4","ribosomal protein L36a pseudogene 4"
499339736,"14",105370630,"LOC105370630","uncharacterized LOC105370630"
499339737,"14",57578,"UNC79","unc-79 homolog (C. elegans)"
499339738,"14",341947,"COX8C","cytochrome c oxidase subunit VIIIC"
499339739,"14",145270,"PRIMA1","proline rich membrane anchor 1"
499339740,"14",105370631,"LOC105370631","uncharacterized LOC105370631"
499339741,"14",283592,"FAM181A-AS1","FAM181A antisense RNA 1"
499339742,"14",90050,"FAM181A","family with sequence similarity 181, member A"
499339743,"14",51676,"ASB2","ankyrin repeat and SOCS box containing 2"
499339744,"14",105370632,"LOC105370632","uncharacterized LOC105370632"
499339745,"14",100616140,"MIR4506","microRNA 4506"
499339746,"14",105370633,"LOC105370633","uncharacterized LOC105370633"
499339747,"14",256369,"LINC00521","long intergenic non-protein coding RNA 521"
499339748,"14",78990,"OTUB2","OTU deubiquitinase, ubiquitin aldehyde binding 2"
499339749,"14",57062,"DDX24","DEAD (Asp-Glu-Ala-Asp) box helicase 24"
499339750,"14",122509,"IFI27L1","interferon, alpha-inducible protein 27-like 1"
499339751,"14",3429,"IFI27","interferon, alpha-inducible protein 27"
499339752,"14",83982,"IFI27L2","interferon, alpha-inducible protein 27-like 2"
499339753,"14",105370634,"LOC105370634","uncharacterized LOC105370634"
499339754,"14",57718,"PPP4R4","protein phosphatase 4, regulatory subunit 4"
499339755,"14",51156,"SERPINA10","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10"
499339756,"14",866,"SERPINA6","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6"
499339757,"14",390502,"SERPINA2","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 2 (gene/pseudogene)"
499339758,"14",5265,"SERPINA1","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1"
499339759,"14",256394,"SERPINA11","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 11"
499339760,"14",105370635,"LOC105370635","uncharacterized LOC105370635"
499339761,"14",327657,"SERPINA9","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9"
499339762,"14",145264,"SERPINA12","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12"
499339763,"14",105370636,"LOC105370636","uncharacterized LOC105370636"
499339764,"14",5267,"SERPINA4","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4"
499339765,"14",5104,"SERPINA5","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 5"
499339766,"14",12,"SERPINA3","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3"
499339767,"14",390503,"ADIPOR1P2","adiponectin receptor 1 pseudogene 2"
499339768,"14",388007,"SERPINA13P","serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 13, pseudogene"
499339769,"14",100288028,"LOC100288028","coiled-coil domain containing 59 pseudogene"
499339770,"14",145259,"RPSAP4","ribosomal protein SA pseudogene 4"
499339771,"14",145258,"GSC","goosecoid homeobox"
499339772,"14",326279,"RPL15P2","ribosomal protein L15 pseudogene 2"
499339773,"14",23405,"DICER1","dicer 1, ribonuclease type III"
499339774,"14",100422981,"MIR3173","microRNA 3173"
499339775,"14",400242,"DICER1-AS1","DICER1 antisense RNA 1"
499339776,"14",79789,"CLMN","calmin (calponin-like, transmembrane)"
499339777,"14",105370637,"LOC105370637","uncharacterized LOC105370637"
499339778,"14",101929080,"LOC101929080","uncharacterized LOC101929080"
499339779,"14",105370638,"LOC105370638","uncharacterized LOC105370638"
499339780,"14",105370639,"LOC105370639","uncharacterized LOC105370639"
499339781,"14",105370640,"LOC105370640","uncharacterized LOC105370640"
499339782,"14",79686,"LINC00341","long intergenic non-protein coding RNA 341"
499339783,"14",161176,"SYNE3","spectrin repeat containing, nuclear envelope family member 3"
499339784,"14",105370641,"LOC105370641","uncharacterized protein C14orf113"
499339785,"14",101929107,"LOC101929107","uncharacterized LOC101929107"
499339786,"14",283596,"SNHG10","small nucleolar RNA host gene 10 (non-protein coding)"
499339787,"14",677768,"SCARNA13","small Cajal body-specific RNA 13"
499339788,"14",51218,"GLRX5","glutaredoxin 5"
499339789,"14",100506999,"LOC100506999","uncharacterized LOC100506999"
499339790,"14",105370643,"LOC105370643","uncharacterized LOC105370643"
499339791,"14",27004,"TCL6","T-cell leukemia/lymphoma 6 (non-protein coding)"
499339792,"14",9623,"TCL1B","T-cell leukemia/lymphoma 1B"
499339793,"14",8115,"TCL1A","T-cell leukemia/lymphoma 1A"
499339794,"14",105370644,"LOC105370644","uncharacterized LOC105370644"
499339795,"14",100507043,"TUNAR","TCL1 upstream neural differentiation-associated RNA"
499339796,"14",56967,"C14orf132","chromosome 14 open reading frame 132"
499339797,"14",624,"BDKRB2","bradykinin receptor B2"
499339798,"14",317780,"CKS1BP1","CDC28 protein kinase regulatory subunit 1B pseudogene 1"
499339799,"14",623,"BDKRB1","bradykinin receptor B1"
499339800,"14",55102,"ATG2B","autophagy related 2B"
499339801,"14",51527,"GSKIP","GSK3B interacting protein"
499339802,"14",122481,"AK7","adenylate kinase 7"
499339803,"14",326614,"PEBP1P1","phosphatidylethanolamine binding protein 1 pseudogene 1"
499339804,"14",326293,"RPL23AP10","ribosomal protein L23a pseudogene 10"
499339805,"14",730202,"LOC730202","uncharacterized LOC730202"
499339806,"14",10914,"PAPOLA","poly(A) polymerase alpha"
499339807,"14",105370645,"LOC105370645","uncharacterized LOC105370645"
499339808,"14",7443,"VRK1","vaccinia related kinase 1"
499339809,"14",145249,"LINC00618","long intergenic non-protein coding RNA 618"
499339810,"14",105370647,"LOC105370647","uncharacterized LOC105370647"
499339811,"14",105370648,"LOC105370648","uncharacterized LOC105370648"
499339812,"14",101929241,"LOC101929241","uncharacterized LOC101929241"
499339813,"14",100129345,"LOC100129345","uncharacterized LOC100129345"
499339814,"14",105370649,"LOC105370649","uncharacterized LOC105370649"
499339815,"14",105370650,"LOC105370650","uncharacterized LOC105370650"
499339816,"14",105370651,"LOC105370651","uncharacterized LOC105370651"
499339817,"14",388011,"LINC01550","long intergenic non-protein coding RNA 1550"
499339818,"14",105370655,"LOC105370655","uncharacterized LOC105370655"
499339819,"14",105370654,"LOC105370654","uncharacterized LOC105370654"
499339820,"14",105370653,"LOC105370653","uncharacterized LOC105370653"
499339821,"14",105370652,"LOC105370652","uncharacterized LOC105370652"
499339822,"14",105370656,"LOC105370656","uncharacterized LOC105370656"
499339823,"14",105370657,"LOC105370657","uncharacterized LOC105370657"
499339824,"14",283598,"C14orf177","chromosome 14 open reading frame 177"
499339825,"14",105370658,"LOC105370658","uncharacterized LOC105370658"
499339826,"14",326307,"RPL3P4","ribosomal protein L3 pseudogene 4"
499339827,"14",105370659,"LOC105370659","uncharacterized LOC105370659"
499339828,"14",64919,"BCL11B","B-cell CLL/lymphoma 11B (zinc finger protein)"
499339829,"14",105370660,"LOC105370660","uncharacterized LOC105370660"
499339830,"14",84193,"SETD3","SET domain containing 3"
499339831,"14",8812,"CCNK","cyclin K"
499339832,"14",317762,"CCDC85C","coiled-coil domain containing 85C"
499339833,"14",105370661,"LOC105370661","uncharacterized LOC105370661"
499339834,"14",84439,"HHIPL1","HHIP-like 1"
499339835,"14",10858,"CYP46A1","cytochrome P450, family 46, subfamily A, polypeptide 1"
499339836,"14",2009,"EML1","echinoderm microtubule associated protein like 1"
499339837,"14",102724682,"LOC102724682","uncharacterized LOC102724682"
499339838,"14",341965,"VDAC3P1","voltage-dependent anion channel 3 pseudogene 1"
499339839,"14",326326,"RPS2P3","ribosomal protein S2 pseudogene 3"
499339840,"14",51466,"EVL","Enah/Vasp-like"
499339841,"14",100616247,"MIR151B","microRNA 151b"
499339842,"14",442909,"MIR342","microRNA 342"
499339843,"14",123099,"DEGS2","delta(4)-desaturase, sphingolipid 2"
499339844,"14",105370662,"LOC105370662","uncharacterized LOC105370662"
499339845,"14",7528,"YY1","YY1 transcription factor"
499339846,"14",102466730,"MIR6764","microRNA 6764"
499339847,"14",123096,"SLC25A29","solute carrier family 25 (mitochondrial carnitine/acylcarnitine carrier), member 29"
499339848,"14",442910,"MIR345","microRNA 345"
499339849,"14",283600,"SLC25A47","solute carrier family 25, member 47"
499339850,"14",7453,"WARS","tryptophanyl-tRNA synthetase"
499339851,"14",93995,"NDUFB3P4","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa pseudogene 4"
499339852,"14",79446,"WDR25","WD repeat domain 25"
499339853,"14",105370664,"LOC105370664","uncharacterized LOC105370664"
499339854,"14",105370663,"LOC105370663","uncharacterized LOC105370663"
499339855,"14",100507124,"HMGN1P25","high mobility group nucleosome binding domain 1 pseudogene 25"
499339856,"14",57596,"BEGAIN","brain-enriched guanylate kinase-associated"
499339857,"14",105370666,"LOC105370666","uncharacterized LOC105370666"
499339858,"14",105370665,"LOC105370665","uncharacterized LOC105370665"
499339859,"14",283601,"LINC00523","long intergenic non-protein coding RNA 523"
499339860,"14",105370667,"LOC105370667","uncharacterized LOC105370667"
499339861,"14",105370668,"LOC105370668","uncharacterized LOC105370668"
499339862,"14",105370669,"LOC105370669","uncharacterized LOC105370669"
499339863,"14",8788,"DLK1","delta-like 1 homolog (Drosophila)"
499339864,"14",100616495,"MIR2392","microRNA 2392"
499339865,"14",55384,"MEG3","maternally expressed 3 (non-protein coding)"
499339866,"14",768222,"MIR770","microRNA 770"
499339867,"14",574450,"MIR493","microRNA 493"
499339868,"14",442905,"MIR337","microRNA 337"
499339869,"14",100126315,"MIR665","microRNA 665"
499339870,"14",388015,"RTL1","retrotransposon-like 1"
499339871,"14",574038,"MIR431","microRNA 431"
499339872,"14",574034,"MIR433","microRNA 433"
499339873,"14",406914,"MIR127","microRNA 127"
499339874,"14",574451,"MIR432","microRNA 432"
499339875,"14",406927,"MIR136","microRNA 136"
499339876,"14",79104,"MEG8","maternally expressed 8 (non-protein coding)"
499339877,"14",692215,"SNORD112","small nucleolar RNA, C/D box 112"
499339878,"14",442915,"MIR370","microRNA 370"
499339879,"14",767561,"SNORD113-1","small nucleolar RNA, C/D box 113-1"
499339880,"14",767562,"SNORD113-2","small nucleolar RNA, C/D box 113-2"
499339881,"14",767563,"SNORD113-3","small nucleolar RNA, C/D box 113-3"
499339882,"14",767564,"SNORD113-4","small nucleolar RNA, C/D box 113-4"
499339883,"14",767565,"SNORD113-5","small nucleolar RNA, C/D box 113-5"
499339884,"14",767566,"SNORD113-6","small nucleolar RNA, C/D box 113-6"
499339885,"14",767567,"SNORD113-7","small nucleolar RNA, C/D box 113-7"
499339886,"14",767568,"SNORD113-8","small nucleolar RNA, C/D box 113-8"
499339887,"14",767569,"SNORD113-9","small nucleolar RNA, C/D box 113-9"
499339888,"14",767577,"SNORD114-1","small nucleolar RNA, C/D box 114-1"
499339889,"14",767578,"SNORD114-2","small nucleolar RNA, C/D box 114-2"
499339890,"14",767579,"SNORD114-3","small nucleolar RNA, C/D box 114-3"
499339891,"14",767580,"SNORD114-4","small nucleolar RNA, C/D box 114-4"
499339892,"14",767581,"SNORD114-5","small nucleolar RNA, C/D box 114-5"
499339893,"14",767582,"SNORD114-6","small nucleolar RNA, C/D box 114-6"
499339894,"14",767583,"SNORD114-7","small nucleolar RNA, C/D box 114-7"
499339895,"14",767584,"SNORD114-8","small nucleolar RNA, C/D box 114-8"
499339896,"14",767585,"SNORD114-9","small nucleolar RNA, C/D box 114-9"
499339897,"14",767588,"SNORD114-10","small nucleolar RNA, C/D box 114-10"
499339898,"14",101929369,"SNHG24","small nucleolar RNA host gene 24 (non-protein coding)"
499339899,"14",767589,"SNORD114-11","small nucleolar RNA, C/D box 114-11"
499339900,"14",767590,"SNORD114-12","small nucleolar RNA, C/D box 114-12"
499339901,"14",767591,"SNORD114-13","small nucleolar RNA, C/D box 114-13"
499339902,"14",767592,"SNORD114-14","small nucleolar RNA, C/D box 114-14"
499339903,"14",767593,"SNORD114-15","small nucleolar RNA, C/D box 114-15"
499339904,"14",767594,"SNORD114-16","small nucleolar RNA, C/D box 114-16"
499339905,"14",767595,"SNORD114-17","small nucleolar RNA, C/D box 114-17"
499339906,"14",767596,"SNORD114-18","small nucleolar RNA, C/D box 114-18"
499339907,"14",767597,"SNORD114-19","small nucleolar RNA, C/D box 114-19"
499339908,"14",767598,"SNORD114-20","small nucleolar RNA, C/D box 114-20"
499339909,"14",767599,"SNORD114-21","small nucleolar RNA, C/D box 114-21"
499339910,"14",767600,"SNORD114-22","small nucleolar RNA, C/D box 114-22"
499339911,"14",767603,"SNORD114-23","small nucleolar RNA, C/D box 114-23"
499339912,"14",767604,"SNORD114-24","small nucleolar RNA, C/D box 114-24"
499339913,"14",767605,"SNORD114-25","small nucleolar RNA, C/D box 114-25"
499339914,"14",767606,"SNORD114-26","small nucleolar RNA, C/D box 114-26"
499339915,"14",767608,"SNORD114-27","small nucleolar RNA, C/D box 114-27"
499339916,"14",767609,"SNORD114-28","small nucleolar RNA, C/D box 114-28"
499339917,"14",767610,"SNORD114-29","small nucleolar RNA, C/D box 114-29"
499339918,"14",767611,"SNORD114-30","small nucleolar RNA, C/D box 114-30"
499339919,"14",767612,"SNORD114-31","small nucleolar RNA, C/D box 114-31"
499339920,"14",494328,"MIR379","microRNA 379"
499339921,"14",693121,"MIR411","microRNA 411"
499339922,"14",407023,"MIR299","microRNA 299"
499339923,"14",494329,"MIR380","microRNA 380"
499339924,"14",100302250,"MIR1197","microRNA 1197"
499339925,"14",442897,"MIR323A","microRNA 323a"
499339926,"14",768212,"MIR758","microRNA 758"
499339927,"14",574408,"MIR329-1","microRNA 329-1"
499339928,"14",574409,"MIR329-2","microRNA 329-2"
499339929,"14",574452,"MIR494","microRNA 494"
499339930,"14",100422837,"MIR1193","microRNA 1193"
499339931,"14",100126335,"MIR543","microRNA 543"
499339932,"14",574453,"MIR495","microRNA 495"
499339933,"14",442913,"MIR376C","microRNA 376c"
499339934,"14",664615,"MIR376A2","microRNA 376a-2"
499339935,"14",724024,"MIR654","microRNA 654"
499339936,"14",574435,"MIR376B","microRNA 376b"
499339937,"14",494325,"MIR376A1","microRNA 376a-1"
499339938,"14",100126297,"MIR300","microRNA 300"
499339939,"14",100302157,"MIR1185-1","microRNA 1185-1"
499339940,"14",100302209,"MIR1185-2","microRNA 1185-2"
499339941,"14",378881,"MIR381HG","MIR381 host gene (non-protein coding)"
499339942,"14",494330,"MIR381","microRNA 381"
499339943,"14",664616,"MIR487B","microRNA 487b"
499339944,"14",664612,"MIR539","microRNA 539"
499339945,"14",100126345,"MIR889","microRNA 889"
499339946,"14",664613,"MIR544A","microRNA 544a"
499339947,"14",724025,"MIR655","microRNA 655"
499339948,"14",619555,"MIR487A","microRNA 487a"
499339949,"14",494331,"MIR382","microRNA 382"
499339950,"14",406924,"MIR134","microRNA 134"
499339951,"14",768214,"MIR668","microRNA 668"
499339952,"14",574436,"MIR485","microRNA 485"
499339953,"14",574410,"MIR323B","microRNA 323b"
499339954,"14",406946,"MIR154","microRNA 154"
499339955,"14",574454,"MIR496","microRNA 496"
499339956,"14",494326,"MIR377","microRNA 377"
499339957,"14",100126308,"MIR541","microRNA 541"
499339958,"14",574413,"MIR409","microRNA 409"
499339959,"14",574433,"MIR412","microRNA 412"
499339960,"14",442914,"MIR369","microRNA 369"
499339961,"14",574434,"MIR410","microRNA 410"
499339962,"14",724026,"MIR656","microRNA 656"
499339963,"14",100507257,"MEG9","maternally expressed 9 (non-protein coding)"
499339964,"14",105370670,"LOC105370670","uncharacterized LOC105370670"
499339965,"14",101929422,"LOC101929422","uncharacterized LOC101929422"
499339966,"14",100128373,"LOC100128373","AKT interacting protein pseudogene"
499339967,"14",105370671,"LOC105370671","uncharacterized LOC105370671"
499339968,"14",338002,"LINC00524","long intergenic non-protein coding RNA 524"
499339969,"14",100507277,"LOC100507277","uncharacterized LOC100507277"
499339970,"14",105370672,"LOC105370672","uncharacterized LOC105370672"
499339971,"14",105370673,"LOC105370673","uncharacterized LOC105370673"
499339972,"14",105370674,"LOC105370674","uncharacterized LOC105370674"
499339973,"14",64150,"DIO3OS","DIO3 opposite strand/antisense RNA (head to head)"
499339974,"14",100302145,"MIR1247","microRNA 1247"
499339975,"14",1735,"DIO3","deiodinase, iodothyronine, type III"
499339976,"14",105370675,"LOC105370675","uncharacterized LOC105370675"
499339977,"14",105370676,"LOC105370676","uncharacterized LOC105370676"
499339978,"14",283603,"RPL26P4","ribosomal protein L26 pseudogene 4"
499339979,"14",145200,"LINC00239","long intergenic non-protein coding RNA 239"
499339980,"14",5527,"PPP2R5C","protein phosphatase 2, regulatory subunit B'', gamma"
499339981,"14",326608,"NPM1P20","nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 20"
499339982,"14",1778,"DYNC1H1","dynein, cytoplasmic 1, heavy chain 1"
499339983,"14",3320,"HSP90AA1","heat shock protein 90kDa alpha (cytosolic), class A member 1"
499339984,"14",91833,"WDR20","WD repeat domain 20"
499339985,"14",105370677,"LOC105370677","uncharacterized LOC105370677"
499339986,"14",5891,"MOK","MOK protein kinase"
499339987,"14",55778,"ZNF839","zinc finger protein 839"
499339988,"14",51550,"CINP","cyclin-dependent kinase 2 interacting protein"
499339989,"14",9895,"TECPR2","tectonin beta-propeller repeat containing 2"
499339990,"14",105370678,"LOC105370678","uncharacterized LOC105370678"
499339991,"14",122416,"ANKRD9","ankyrin repeat domain 9"
499339992,"14",105370679,"LOC105370679","uncharacterized LOC105370679"
499339993,"14",105370680,"LOC105370680","uncharacterized LOC105370680"
499339994,"14",100422954,"MIR4309","microRNA 4309"
499339995,"14",105370681,"LOC105370681","uncharacterized LOC105370681"
499339996,"14",23186,"RCOR1","REST corepressor 1"
499339997,"14",326294,"RPL23AP11","ribosomal protein L23a pseudogene 11"
499339998,"14",105370682,"LOC105370682","uncharacterized LOC105370682"
499339999,"14",7187,"TRAF3","TNF receptor-associated factor 3"
499340000,"14",81693,"AMN","amnion associated transmembrane protein"
499340001,"14",9578,"CDC42BPB","CDC42 binding protein kinase beta (DMPK-like)"
499340002,"14",100129176,"RPL13P6","ribosomal protein L13 pseudogene 6"
499340003,"14",91828,"EXOC3L4","exocyst complex component 3-like 4"
499340004,"14",105370683,"LOC105370683","uncharacterized LOC105370683"
499340005,"14",7127,"TNFAIP2","tumor necrosis factor, alpha-induced protein 2"
499340006,"14",105370684,"LOC105370684","uncharacterized LOC105370684"
499340007,"14",122409,"RPL21P12","ribosomal protein L21 pseudogene 12"
499340008,"14",105370685,"LOC105370685","uncharacterized LOC105370685"
499340009,"14",100288298,"GCSHP2","glycine cleavage system protein H (aminomethyl carrier) pseudogene 2"
499340010,"14",100131366,"LINC00605","long intergenic non-protein coding RNA 605"
499340011,"14",319144,"RPL21P13","ribosomal protein L21 pseudogene 13"
499340012,"14",326288,"RPL17P4","ribosomal protein L17 pseudogene 4"
499340013,"14",105370686,"LOC105370686","uncharacterized LOC105370686"
499340014,"14",105378183,"LOC105378183","uncharacterized LOC105378183"
499340015,"14",1983,"EIF5","eukaryotic translation initiation factor 5"
499340016,"14",677811,"SNORA28","small nucleolar RNA, H/ACA box 28"
499340017,"14",100130405,"HMGB3P26","high mobility group box 3 pseudogene 26"
499340018,"14",319129,"RPSAP5","ribosomal protein SA pseudogene 5"
499340019,"14",4140,"MARK3","MAP/microtubule affinity-regulating kinase 3"
499340020,"14",319135,"RPL10AP1","ribosomal protein L10a pseudogene 1"
499340021,"14",1152,"CKB","creatine kinase, brain"
499340022,"14",115708,"TRMT61A","tRNA methyltransferase 61A"
499340023,"14",9529,"BAG5","BCL2-associated athanogene 5"
499340024,"14",84334,"APOPT1","apoptogenic 1, mitochondrial"
499340025,"14",105370688,"LOC105370688","uncharacterized LOC105370688"
499340026,"14",3831,"KLC1","kinesin light chain 1"
499340027,"14",7517,"XRCC3","X-ray repair complementing defective repair in Chinese hamster cells 3"
499340028,"14",79038,"ZFYVE21","zinc finger, FYVE domain containing 21"
499340029,"14",23368,"PPP1R13B","protein phosphatase 1, regulatory subunit 13B"
499340030,"14",145216,"LINC00637","long intergenic non-protein coding RNA 637"
499340031,"14",105370690,"LOC105370690","uncharacterized LOC105370690"
499340032,"14",105370689,"LOC105370689","uncharacterized LOC105370689"
499340033,"14",9556,"C14orf2","chromosome 14 open reading frame 2"
499340034,"14",122402,"TDRD9","tudor domain containing 9"
499340035,"14",647286,"RD3L","retinal degeneration 3-like"
499340036,"14",105370691,"LOC105370691","uncharacterized LOC105370691"
499340037,"14",374569,"ASPG","asparaginase"
499340038,"14",406986,"MIR203A","microRNA 203a"
499340039,"14",100616173,"MIR203B","microRNA 203b"
499340040,"14",105370708,"LOC105370708","uncharacterized LOC105370708"
499340041,"14",26153,"KIF26A","kinesin family member 26A"
499340042,"14",105378190,"LOC105378190","uncharacterized LOC105378190"
499340043,"14",105370693,"LOC105370693","uncharacterized LOC105370693"
499340044,"14",105370694,"LOC105370694","uncharacterized LOC105370694"
499340045,"14",122631,"CEND1P1","cell cycle exit and neuronal differentiation 1 pseudogene 1"
499340046,"14",105370695,"LOC105370695","uncharacterized LOC105370695"
499340047,"14",400258,"C14orf180","chromosome 14 open reading frame 180"
499340048,"14",388021,"TMEM179","transmembrane protein 179"
499340049,"14",101929634,"LOC101929634","keratin-associated protein 5-1-like"
499340050,"14",100616300,"MIR4710","microRNA 4710"
499340051,"14",64423,"INF2","inverted formin, FH2 and WH2 domain containing"
499340052,"14",388022,"LOC388022","uncharacterized LOC388022"
499340053,"14",122622,"ADSSL1","adenylosuccinate synthase like 1"
499340054,"14",105370696,"LOC105370696","uncharacterized LOC105370696"
499340055,"14",10572,"SIVA1","SIVA1, apoptosis-inducing factor"
499340056,"14",102723342,"LOC102723342","uncharacterized LOC102723342"
499340057,"14",207,"AKT1","v-akt murine thymoma viral oncogene homolog 1"
499340058,"14",100128927,"ZBTB42","zinc finger and BTB domain containing 42"
499340059,"14",196872,"LINC00638","long intergenic non-protein coding RNA 638"
499340060,"14",100271575,"RPS26P49","ribosomal protein S26 pseudogene 49"
499340061,"14",92427,"RPS2P4","ribosomal protein S2 pseudogene 4"
499340062,"14",283638,"CEP170B","centrosomal protein 170B"
499340063,"14",122618,"PLD4","phospholipase D family, member 4"
499340064,"14",113146,"AHNAK2","AHNAK nucleoprotein 2"
499340065,"14",122616,"C14orf79","chromosome 14 open reading frame 79"
499340066,"14",55038,"CDCA4","cell division cycle associated 4"
499340067,"14",29933,"GPR132","G protein-coupled receptor 132"
499340068,"14",102723354,"LOC102723354","uncharacterized LOC102723354"
499340069,"14",3714,"JAG2","jagged 2"
499340070,"14",102465458,"MIR6765","microRNA 6765"
499340071,"14",256281,"NUDT14","nudix (nucleoside diphosphate linked moiety X)-type motif 14"
499340072,"14",2972,"BRF1","BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit"
499340073,"14",90135,"BTBD6","BTB (POZ) domain containing 6"
499340074,"14",23241,"PACS2","phosphofurin acidic cluster sorting protein 2"
499340075,"14",100271564,"RPS20P33","ribosomal protein S20 pseudogene 33"
499340076,"14",647310,"TEX22","testis expressed 22"
499340077,"14",100507437,"LOC100507437","uncharacterized LOC100507437"
499340078,"14",9112,"MTA1","metastasis associated 1"
499340079,"14",1397,"CRIP2","cysteine-rich protein 2"
499340080,"14",105378191,"LOC105378191","uncharacterized LOC105378191"
499340081,"14",1396,"CRIP1","cysteine-rich protein 1 (intestinal)"
499340082,"14",283643,"C14orf80","chromosome 14 open reading frame 80"
499340083,"14",80757,"TMEM121","transmembrane protein 121"
499340084,"14",105370697,"LOC105370697","uncharacterized LOC105370697"
