"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
157121941,"14",100506237,"NKX2-1-AS1","NKX2-1 antisense RNA 1 (non-protein coding)"
157121943,"11",100506238,"LOC100506238","uncharacterized LOC100506238"
157121945,"22",100506240,"LOC100506240","uncharacterized LOC100506240"
157121947,"22",100506241,"LOC100506241","uncharacterized protein FLJ39582-like"
157121957,"14",100506245,"LOC100506245","uncharacterized LOC100506245"
157121961,"9",100506247,"LOC100506247","uncharacterized LOC100506247"
157121963,"12",100506248,"LOC100506248","prothymosin alpha-like"
157121965,"16",100506250,"LOC100506250","NPIP-like protein 1-like"
157121967,"16",100506251,"LOC100506251","uncharacterized LOC100506251"
157121969,"17",100506252,"LOC100506252","uncharacterized LOC100506252"
157121971,"4",100506253,"LOC100506253","uncharacterized LOC100506253"
157121973,"10",100506255,"LOC100506255","uncharacterized LOC100506255"
157121975,"1",100506257,"LOC100506257","uncharacterized LOC100506257"
157121977,"11",100506258,"LOC100506258","uncharacterized LOC100506258"
157121979,"11",100506259,"LOC100506259","uncharacterized LOC100506259"
157121981,"2",100506262,"LOC100506262","uncharacterized LOC100506262"
157121983,"9",100506267,"LOC100506267","uncharacterized LOC100506267"
157121985,"16",100506268,"LOC100506268","uncharacterized LOC100506268"
157121987,"22",100506271,"LOC100506271","uncharacterized LOC100506271"
157121989,"4",100506272,"LOC100506272","uncharacterized LOC100506272"
157121991,"1",100506273,"LOC100506273","uncharacterized protein C1orf167-like"
157121993,"2",100506274,"LOC100506274","uncharacterized LOC100506274"
157121995,"3",100506275,"KRBOX1-AS1","KRBOX1 antisense RNA 1 (non-protein coding)"
157121997,"6",100506276,"LOC100506276","uncharacterized LOC100506276"
157122005,"21",100506284,"LOC100506284","uncharacterized LOC100506284"
157122007,"22",100506285,"LOC100506285","uncharacterized LOC100506285"
157122009,"2",100506286,"LOC100506286","uncharacterized LOC100506286"
157122011,"6",100506288,"LOC100506288","uncharacterized LOC100506288"
157122013,"7",100506289,"LOC100506289","uncharacterized LOC100506289"
157122015,"14",100506290,"LOC100506290","uncharacterized LOC100506290"
157122017,"10",100506291,"LOC100506291","uncharacterized LOC100506291"
157122019,"1",100506293,"LOC100506293","uncharacterized LOC100506293"
157122021,"15",100506294,"LOC100506294","uncharacterized LOC100506294"
157122023,"17",100506295,"LOC100506295","uncharacterized LOC100506295"
157122025,"4",100506297,"LOC100506297","uncharacterized LOC100506297"
157122027,"2",100506299,"LOC100506299","uncharacterized LOC100506299"
157122029,"2",100506300,"LOC100506300","uncharacterized LOC100506300"
157122031,"3",100506301,"LOC100506301","uncharacterized LOC100506301"
157122033,"7",100506302,"LOC100506302","uncharacterized LOC100506302"
157122035,"14",100506303,"LOC100506303","uncharacterized LOC100506303"
157122037,"9",100506304,"LOC100506304","uncharacterized LOC100506304"
157122039,"11",100506305,"LOC100506305","uncharacterized LOC100506305"
157122041,"16",100506307,"LOC100506307","uncharacterized LOC100506307"
157122043,"1",100506310,"LOC100506310","uncharacterized protein C1orf167-like"
157122053,"7",100506312,"LOC100506312","uncharacterized LOC100506312"
157122055,"12",100506314,"LOC100506314","uncharacterized LOC100506314"
157122057,"2",100506317,"LOC100506317","uncharacterized LOC100506317"
157122059,"3",100506319,"LOC100506319","uncharacterized LOC100506319"
157122061,"14",100506321,"LOC100506321","uncharacterized LOC100506321"
157122063,"17",100506325,"LOC100506325","uncharacterized LOC100506325"
157122071,"5",100506329,"LOC100506329","uncharacterized LOC100506329"
157122075,"9",100506331,"LOC100506331","uncharacterized LOC100506331"
157122079,"21",100506334,"LOC100506334","uncharacterized LOC100506334"
157122081,"2",100506338,"LOC100506338","uncharacterized LOC100506338"
157122087,"1",100506343,"LOC100506343","uncharacterized LOC100506343"
157122091,"16",100506347,"LOC100506347","uncharacterized LOC100506347"
157122093,"20",100506348,"LOC100506348","uncharacterized LOC100506348"
157122099,"11",100506352,"LOC100506352","uncharacterized LOC100506352"
157122101,"1",100506354,"LOC100506354","uncharacterized LOC100506354"
157122103,"X",100506356,"ARSD-AS1","ARSD antisense RNA 1 (non-protein coding)"
157122107,"14",100506358,"LOC100506358","uncharacterized LOC100506358"
157122109,"22",100506361,"LOC100506361","uncharacterized LOC100506361"
157122111,"8",100506365,"LOC100506365","uncharacterized LOC100506365"
157122113,"11",100506367,"LOC100506367","uncharacterized LOC100506367"
157122115,"11",100506368,"LOC100506368","uncharacterized LOC100506368"
157122117,"21",100506369,"LOC100506369","uncharacterized LOC100506369"
157122119,"17",100506371,"LOC100506371","uncharacterized LOC100506371"
157122121,"16",100506372,"LOC100506372","uncharacterized LOC100506372"
157122123,"17",100506373,"LOC100506373","uncharacterized LOC100506373"
157122125,"19",100506374,"LOC100506374","uncharacterized LOC100506374"
157122131,"3",100506377,"LOC100506377","uncharacterized LOC100506377"
157122133,"6",100506379,"LOC100506379","uncharacterized LOC100506379"
157122139,"20",100506384,"LOC100506384","uncharacterized LOC100506384"
157122141,"21",100506385,"LOC100506385","uncharacterized LOC100506385"
157122143,"4",100506387,"LOC100506387","uncharacterized LOC100506387"
157122145,"17",100506388,"LOC100506388","uncharacterized LOC100506388"
157122147,"6",100506389,"LOC100506389","uncharacterized LOC100506389"
157122153,"1",100506392,"LOC100506392","uncharacterized LOC100506392"
157122155,"12",100506393,"LOC100506393","uncharacterized LOC100506393"
157122157,"13",100506394,"LOC100506394","uncharacterized LOC100506394"
157122159,"17",100506397,"LOC100506397","uncharacterized LOC100506397"
157122165,"20",100506402,"LOC100506402","uncharacterized LOC100506402"
157122167,"21",100506403,"LOC100506403","uncharacterized LOC100506403"
157122169,"2",100506405,"LOC100506405","uncharacterized LOC100506405"
157122171,"5",100506406,"LOC100506406","uncharacterized LOC100506406"
157122173,"6",100506408,"LOC100506408","uncharacterized LOC100506408"
157122175,"6",100506409,"ELOVL2-AS1","ELOVL2 antisense RNA 1 (non-protein coding)"
157122177,"14",100506411,"LOC100506411","uncharacterized LOC100506411"
157122179,"14",100506412,"LOC100506412","uncharacterized LOC100506412"
157122181,"7",100506413,"LOC100506413","uncharacterized LOC100506413"
157122183,"9",100506414,"LOC100506414","uncharacterized LOC100506414"
157122185,"12",100506415,"LOC100506415","uncharacterized LOC100506415"
157122189,"17",100506418,"LOC100506418","uncharacterized LOC100506418"
157122191,"19",100506419,"LOC100506419","uncharacterized LOC100506419"
157122193,"2",100506421,"LOC100506421","uncharacterized LOC100506421"
157122195,"9",100506422,"LOC100506422","putative deoxyuridine 5'-triphosphate nucleotidohydrolase-like protein FLJ16323"
157122199,"9",100506425,"LOC100506425","uncharacterized LOC100506425"
157122203,"21",100506428,"CBR3-AS1","CBR3 antisense RNA 1 (non-protein coding)"
157122205,"6",100506430,"LOC100506430","uncharacterized LOC100506430"
157122207,"6",100506431,"LOC100506431","B2 RNA"
157122209,"14",100506433,"LOC100506433","uncharacterized LOC100506433"
157122211,"17",100506436,"SPAG5-AS1","SPAG5 antisense RNA 1 (non-protein coding)"
157122213,"19",100506437,"LOC100506437","uncharacterized LOC100506437"
157122215,"2",100506439,"LOC100506439","uncharacterized LOC100506439"
157122217,"1",100506443,"ITPKB-IT1","ITPKB intronic transcript 1 (non-protein coding)"
157122221,"14",100506446,"LOC100506446","uncharacterized LOC100506446"
157122223,"7",100506447,"LOC100506447","uncharacterized LOC100506447"
157122227,"12",100506451,"LOC100506451","uncharacterized LOC100506451"
157122229,"12",100506452,"LOC100506452","uncharacterized LOC100506452"
157122231,"X",100506453,"LOC100506453","uncharacterized LOC100506453"
157122233,"22",100506454,"LOC100506454","uncharacterized LOC100506454"
157122235,"2",100506455,"LOC100506455","uncharacterized LOC100506455"
157122237,"2",100506457,"LOC100506457","uncharacterized LOC100506457"
157122239,"7",100506458,"LOC100506458","putative uncharacterized protein LOC65996-like"
157122245,"4",100506462,"SRD5A3-AS1","SRD5A3 antisense RNA 1 (non-protein coding)"
157122247,"12",100506465,"LOC100506465","uncharacterized LOC100506465"
157122249,"16",100506467,"LOC100506467","uncharacterized LOC100506467"
157122251,"19",100506469,"LOC100506469","uncharacterized LOC100506469"
157122253,"20",100506470,"LOC100506470","uncharacterized LOC100506470"
157122255,"21",100506471,"LOC100506471","uncharacterized LOC100506471"
157122257,"22",100506472,"LOC100506472","uncharacterized LOC100506472"
157122259,"2",100506473,"LOC100506473","uncharacterized LOC100506473"
157122261,"2",100506474,"LOC100506474","uncharacterized LOC100506474"
157122263,"5",100506475,"EGFLAM-AS2","EGFLAM antisense RNA 2 (non-protein coding)"
157122265,"14",100506476,"LOC100506476","uncharacterized LOC100506476"
157122267,"1",100506478,"LOC100506478","uncharacterized LOC100506478"
157122269,"1",100506479,"LOC100506479","uncharacterized LOC100506479"
157122271,"17",100506480,"LOC100506480","uncharacterized LOC100506480"
157122273,"1",100506484,"LOC100506484","uncharacterized LOC100506484"
157122275,"3",100506485,"LOC100506485","uncharacterized LOC100506485"
157122277,"4",100506486,"LOC100506486","uncharacterized LOC100506486"
157122279,"3",100506487,"LOC100506487","uncharacterized LOC100506487"
157122281,"7",100506489,"LOC100506489","uncharacterized LOC100506489"
157122283,"21",100506492,"DSCAM-AS1","DSCAM antisense RNA 1 (non-protein coding)"
157122285,"2",100506494,"LOC100506494","uncharacterized LOC100506494"
157122287,"5",100506495,"LIFR-AS1","LIFR antisense RNA 1 (non-protein coding)"
157122289,"6",100506496,"LOC100506496","uncharacterized LOC100506496"
157122291,"7",100506497,"LOC100506497","uncharacterized LOC100506497"
157122293,"14",100506498,"LOC100506498","uncharacterized LOC100506498"
157122295,"14",100506499,"LOC100506499","uncharacterized LOC100506499"
157122297,"X",100506502,"LOC100506502","uncharacterized LOC100506502"
157122299,"22",100506503,"LOC100506503","uncharacterized LOC100506503"
157122301,"1",100506504,"LOC100506504","uncharacterized LOC100506504"
157122303,"3",100506506,"MORC1-AS1","MORC1 antisense RNA 1 (non-protein coding)"
157122305,"7",100506507,"LOC100506507","uncharacterized LOC100506507"
157122311,"7",100506516,"LOC100506516","uncharacterized LOC100506516"
157122313,"11",100506518,"LOC100506518","uncharacterized LOC100506518"
157122315,"16",100506521,"LOC100506521","uncharacterized LOC100506521"
157122317,"19",100506523,"LOC100506523","uncharacterized LOC100506523"
157122319,"5",100506526,"LOC100506526","uncharacterized LOC100506526"
157122321,"7",100506527,"LOC100506527","uncharacterized LOC100506527"
157122323,"1",100506528,"LOC100506528","uncharacterized LOC100506528"
157122325,"15",100506530,"LOC100506530","uncharacterized LOC100506530"
157122327,"9",100506532,"LOC100506532","uncharacterized LOC100506532"
157122329,"1",100506533,"LOC100506533","putative uncharacterized protein FLJ35883-like"
157122331,"7",100506534,"LOC100506534","uncharacterized LOC100506534"
157122333,"14",100506536,"LOC100506536","uncharacterized LOC100506536"
157122335,"8",100506538,"LOC100506538","uncharacterized LOC100506538"
157122337,"11",100506540,"SPTY2D1-AS1","SPTY2D1 antisense RNA 1 (non-protein coding)"
157122339,"16",100506542,"LOC100506542","uncharacterized LOC100506542"
157122343,"22",100506544,"LOC100506544","uncharacterized LOC100506544"
157122347,"1",100506546,"LOC100506546","uncharacterized LOC100506546"
157122349,"5",100506548,"LOC100506548","uncharacterized LOC100506548"
157122351,"14",100506549,"LOC100506549","uncharacterized LOC100506549"
157122353,"12",100506551,"LOC100506551","uncharacterized LOC100506551"
157122355,"20",100506553,"LOC100506553","uncharacterized LOC100506553"
157122357,"3",100506555,"PVRL3-AS1","PVRL3 antisense RNA 1 (non-protein coding)"
157122359,"7",100506557,"LOC100506557","uncharacterized LOC100506557"
157122361,"8",100506558,"LOC100506558","uncharacterized LOC100506558"
157122363,"16",100506559,"LOC100506559","uncharacterized LOC100506559"
157122367,"19",100506561,"LOC100506561","uncharacterized LOC100506561"
157122373,"2",100506563,"LOC100506563","uncharacterized LOC100506563"
157122377,"14",100506566,"LOC100506566","uncharacterized LOC100506566"
157122383,"1",100506571,"LOC100506571","uncharacterized LOC100506571"
157122385,"1",100506573,"LOC100506573","uncharacterized LOC100506573"
157122391,"12",100506577,"LOC100506577","uncharacterized LOC100506577"
157122393,"12",100506578,"LOC100506578","uncharacterized protein C12orf71-like"
157122395,"15",100506580,"LOC100506580","uncharacterized LOC100506580"
157122401,"17",100506582,"LOC100506582","uncharacterized LOC100506582"
157122403,"X",100506583,"LOC100506583","uncharacterized LOC100506583"
157122405,"7",100506585,"LOC100506585","uncharacterized LOC100506585"
157122407,"7",100506586,"LOC100506586","uncharacterized LOC100506586"
157122409,"3",100506591,"LOC100506591","uncharacterized LOC100506591"
157122411,"1",100506594,"LOC100506594","uncharacterized LOC100506594"
157122417,"17",100506596,"LOC100506596","uncharacterized LOC100506596"
157122419,"9",100506599,"LOC100506599","uncharacterized LOC100506599"
157122421,"5",100506600,"MAST4-AS1","MAST4 antisense RNA 1 (non-protein coding)"
157122425,"9",100506605,"LOC100506605","uncharacterized LOC100506605"
157122427,"12",100506606,"LOC100506606","uncharacterized LOC100506606"
157122429,"17",100506609,"LOC100506609","uncharacterized LOC100506609"
157122431,"X",100506610,"LOC100506610","uncharacterized LOC100506610"
157122433,"22",100506613,"LOC100506613","uncharacterized LOC100506613"
157122435,"9",100506620,"LOC100506620","uncharacterized LOC100506620"
157122439,"13",100506622,"LINC00540","long intergenic non-protein coding RNA 540"
157122441,"14",100506624,"LOC100506624","uncharacterized LOC100506624"
157122445,"17",100506629,"LOC100506629","uncharacterized LOC100506629"
157122447,"X",100506630,"LOC100506630","uncharacterized LOC100506630"
157122449,"6",100506631,"LOC100506631","uncharacterized LOC100506631"
157122451,"8",100506633,"LOC100506633","ubiquitin-fold modifier 1 pseudogene"
157122453,"19",100506634,"LOC100506634","hepatocellular carcinoma-associated antigen HCA25a"
157122457,"1",100506636,"LOC100506636","uncharacterized LOC100506636"
157122459,"3",100506637,"PRKAR2A-AS1","PRKAR2A antisense RNA 1 (non-protein coding)"
157122465,"X",100506641,"LOC100506641","uncharacterized LOC100506641"
157122467,"1",100506642,"LOC100506642","uncharacterized LOC100506642"
157122469,"17",100506643,"LOC100506643","uncharacterized LOC100506643"
157122479,"6",100506647,"LOC100506647","uncharacterized LOC100506647"
157122481,"12",100506649,"PXN-AS1","PXN antisense RNA 1 (non-protein coding)"
157122483,"17",100506650,"C17orf112","chromosome 17 open reading frame 112"
157122485,"3",100506651,"LOC100506651","uncharacterized LOC100506651"
157122487,"8",100506652,"LOC100506652","uncharacterized LOC100506652"
157122491,"16",100506655,"LOC100506655","uncharacterized LOC100506655"
157122497,"14",100506659,"LOC100506659","uncharacterized LOC100506659"
157122499,"12",100506660,"DDX11-AS1","DDX11 antisense RNA 1 (non-protein coding)"
157122501,"X",100506661,"LOC100506661","uncharacterized LOC100506661"
157122503,"22",100506662,"LOC100506662","uncharacterized LOC100506662"
157122505,"7",100506664,"LOC100506664","uncharacterized LOC100506664"
157122507,"9",100506667,"LOC100506667","uncharacterized LOC100506667"
157122509,"12",100506668,"LOC100506668","uncharacterized LOC100506668"
157122511,"16",100506670,"LOC100506670","uncharacterized LOC100506670"
157122513,"X",100506671,"PHKA1-AS1","PHKA1 antisense RNA 1 (non-protein coding)"
157122517,"3",100506673,"ZBTB20-AS2","ZBTB20 antisense RNA 2 (non-protein coding)"
157122519,"5",100506674,"LOC100506674","uncharacterized LOC100506674"
157122521,"11",100506675,"LOC100506675","uncharacterized LOC100506675"
157122523,"17",100506676,"LOC100506676","uncharacterized LOC100506676"
157122525,"17",100506677,"AA06","uncharacterized LOC100506677"
157122527,"X",100506678,"LOC100506678","uncharacterized LOC100506678"
157122529,"22",100506679,"LOC100506679","uncharacterized LOC100506679"
157122531,"13",100506680,"SACS-AS1","SACS antisense RNA 1 (non-protein coding)"
157122533,"6",100506681,"JARID2-AS1","JARID2 antisense RNA 1 (non-protein coding)"
157122535,"7",100506682,"LOC100506682","uncharacterized LOC100506682"
157122537,"7",100506683,"LOC100506683","uncharacterized LOC100506683"
157122539,"12",100506684,"LOC100506684","uncharacterized LOC100506684"
157122543,"15",100506686,"IQCH-AS1","IQCH antisense RNA 1 (non-protein coding)"
157122545,"1",100506687,"LOC100506687","uncharacterized LOC100506687"
157122547,"5",100506688,"LOC100506688","uncharacterized LOC100506688"
157122549,"8",100506689,"LOC100506689","uncharacterized LOC100506689"
157122551,"12",100506691,"LOC100506691","uncharacterized LOC100506691"
157122553,"19",100506694,"LOC100506694","uncharacterized LOC100506694"
157122555,"22",100506695,"LOC100506695","uncharacterized LOC100506695"
157122557,"1",100506696,"KDM5B-AS1","KDM5B antisense RNA 1 (non-protein coding)"
157122559,"13",100506697,"LINC00327","long intergenic non-protein coding RNA 327"
157122563,"14",100506700,"LOC100506700","uncharacterized LOC100506700"
157122565,"16",100506705,"LOC100506705","uncharacterized LOC100506705"
157122569,"3",100506708,"LSAMP-AS1","LSAMP antisense RNA 1 (non-protein coding)"
157122577,"17",100506713,"LOC100506713","uncharacterized LOC100506713"
157122579,"22",100506714,"LOC100506714","uncharacterized LOC100506714"
157122583,"14",100506718,"LOC100506718","uncharacterized LOC100506718"
157122585,"11",100506720,"LOC100506720","uncharacterized LOC100506720"
157122591,"3",100506724,"LSAMP-AS4","LSAMP antisense RNA 4 (non-protein coding)"
157122593,"7",100506725,"LOC100506725","uncharacterized LOC100506725"
157122595,"1",100506730,"LOC100506730","uncharacterized LOC100506730"
157122597,"14",100506731,"LOC100506731","uncharacterized LOC100506731"
157122599,"12",100506732,"LOC100506732","uncharacterized LOC100506732"
157122601,"10",100506733,"LOC100506733","uncharacterized LOC100506733"
157122605,"16",100506735,"LOC100506735","uncharacterized LOC100506735"
157122609,"22",100506737,"LOC100506737","uncharacterized LOC100506737"
157122611,"6",100506740,"LOC100506740","uncharacterized LOC100506740"
157122615,"X",100506745,"LOC100506745","protein shisa-5-like"
157122617,"4",100506746,"LOC100506746","uncharacterized LOC100506746"
157122621,"2",100506748,"LOC100506748","uncharacterized LOC100506748"
157122623,"2",100506749,"AGAP1-IT1","AGAP1 intronic transcript 1 (non-protein coding)"
157122625,"14",100506751,"LOC100506751","uncharacterized LOC100506751"
157122627,"8",100506753,"LOC100506753","uncharacterized LOC100506753"
157122629,"17",100506755,"MIR497HG","mir-497-195 cluster host gene (non-protein coding)"
157122631,"22",100506756,"LOC100506756","uncharacterized LOC100506756"
157122633,"X",100506757,"LOC100506757","uncharacterized LOC100506757"
157122635,"3",100506758,"LOC100506758","uncharacterized LOC100506758"
157122637,"13",100506759,"OR7E37P","olfactory receptor, family 7, subfamily E, member 37 pseudogene"
157122639,"2",100506762,"LOC100506762","uncharacterized LOC100506762"
157122641,"3",100506765,"IGSF11-AS1","IGSF11 antisense RNA 1 (non-protein coding)"
157122643,"5",100506766,"LOC100506766","uncharacterized LOC100506766"
157122645,"14",100506767,"LOC100506767","uncharacterized LOC100506767"
157122647,"10",100506769,"LOC100506769","uncharacterized LOC100506769"
157122649,"X",100506774,"LOC100506774","uncharacterized LOC100506774"
157122651,"1",100506775,"LOC100506775","uncharacterized LOC100506775"
157122653,"7",100506776,"LOC100506776","uncharacterized LOC100506776"
157122655,"14",100506777,"LOC100506777","uncharacterized LOC100506777"
157122657,"1",100506778,"LOC100506778","uncharacterized LOC100506778"
157122659,"17",100506779,"BZRAP1-AS1","BZRAP1 antisense RNA 1 (non-protein coding)"
157122661,"2",100506783,"HOXD-AS2","HOXD cluster antisense RNA 2 (non-protein coding)"
157122663,"10",100506785,"LOC100506785","poly (ADP-ribose) glycohydrolase pseudogene"
157122665,"18",100506787,"LOC100506787","uncharacterized LOC100506787"
157122667,"X",100506790,"LOC100506790","uncharacterized LOC100506790"
157122669,"5",100506791,"LOC100506791","uncharacterized LOC100506791"
157122671,"14",100506792,"LOC100506792","uncharacterized LOC100506792"
157122673,"1",100506795,"LOC100506795","uncharacterized LOC100506795"
157122675,"2",100506797,"LOC100506797","uncharacterized LOC100506797"
157122677,"2",100506798,"LOC100506798","uncharacterized LOC100506798"
157122679,"X",100506800,"LOC100506800","uncharacterized LOC100506800"
157122681,"1",100506801,"LOC100506801","uncharacterized LOC100506801"
157122683,"3",100506802,"LOC100506802","uncharacterized LOC100506802"
157122687,"6",100506804,"LOC100506804","uncharacterized LOC100506804"
157122689,"1",100506810,"LOC100506810","uncharacterized LOC100506810"
157122693,"22",100506813,"LOC100506813","uncharacterized LOC100506813"
157122695,"3",100506815,"FOXP1-IT1","FOXP1 intronic transcript 1 (non-protein coding)"
157122697,"2",100506816,"LOC100506816","uncharacterized LOC100506816"
157122699,"14",100506817,"LOC100506817","uncharacterized LOC100506817"
157122701,"18",100506821,"LOC100506821","uncharacterized LOC100506821"
157122703,"1",100506823,"LOC100506823","uncharacterized LOC100506823"
157122705,"1",100506824,"LOC100506824","uncharacterized LOC100506824"
157122707,"3",100506826,"MYLK-AS1","MYLK antisense RNA 1 (non-protein coding)"
157122709,"4",100506827,"LOC100506827","uncharacterized LOC100506827"
157122711,"16",100506830,"LOC100506830","uncharacterized LOC100506830"
157122713,"2",100506831,"LOC100506831","uncharacterized LOC100506831"
157122715,"14",100506832,"LOC100506832","uncharacterized LOC100506832"
157122717,"9",100506834,"LOC100506834","uncharacterized LOC100506834"
157122719,"10",100506835,"LOC100506835","uncharacterized LOC100506835"
157122721,"18",100506837,"LOC100506837","uncharacterized LOC100506837"
157122723,"1",100506838,"LOC100506838","uncharacterized LOC100506838"
157122725,"3",100506840,"IQCF4","IQ motif containing F5 pseudogene"
157122727,"12",100506844,"LOC100506844","uncharacterized LOC100506844"
157122729,"17",100506847,"LOC100506847","uncharacterized LOC100506847"
157122731,"19",100506848,"LOC100506848","uncharacterized LOC100506848"
157122733,"6",100506851,"LOC100506851","uncharacterized LOC100506851"
157122735,"11",100506852,"LOC100506852","uncharacterized LOC100506852"
157122737,"10",100506853,"LOC100506853","uncharacterized LOC100506853"
157122739,"18",100506854,"LOC100506854","uncharacterized LOC100506854"
157122741,"1",100506855,"LOC100506855","uncharacterized LOC100506855"
157122743,"5",100506858,"LOC100506858","uncharacterized LOC100506858"
157122745,"13",100506859,"LOC100506859","serine/threonine-protein kinase Nek5-like"
157122747,"7",100506860,"LOC100506860","uncharacterized LOC100506860"
157122751,"16",100506862,"LOC100506862","uncharacterized LOC100506862"
157122753,"17",100506863,"CLTC-IT1","CLTC intronic transcript 1 (non-protein coding)"
157122755,"3",100506865,"LOC100506865","uncharacterized LOC100506865"
157122757,"2",100506866,"TTN-AS1","TTN antisense RNA 1 (non-protein coding)"
157122759,"6",100506867,"LOC100506867","uncharacterized LOC100506867"
157122761,"12",100506869,"LOC100506869","uncharacterized LOC100506869"
157122763,"11",100506870,"LOC100506870","uncharacterized LOC100506870"
157122765,"1",100506871,"LOC100506871","uncharacterized LOC100506871"
157122771,"15",100506874,"LOC100506874","uncharacterized LOC100506874"
157122773,"22",100506877,"LOC100506877","uncharacterized LOC100506877"
157122775,"6",100506880,"LOC100506880","uncharacterized LOC100506880"
157122777,"7",100506881,"LOC100506881","uncharacterized LOC100506881"
157122779,"17",100506882,"LOC100506882","uncharacterized LOC100506882"
157122781,"6",100506885,"LOC100506885","uncharacterized LOC100506885"
157122783,"18",100506888,"LOC100506888","transcription elongation factor B polypeptide 3C-like"
157122785,"2",100506890,"LOC100506890","uncharacterized LOC100506890"
157122787,"2",100506891,"LOC100506891","uncharacterized LOC100506891"
157122789,"2",100506892,"LOC100506892","uncharacterized LOC100506892"
157122791,"7",100506895,"LOC100506895","uncharacterized LOC100506895"
157122793,"9",100506897,"DAPK1-IT1","DAPK1 intronic transcript 1 (non-protein coding)"
157122797,"1",100506899,"LOC100506899","uncharacterized LOC100506899"
157122799,"X",100506901,"LOC100506901","uncharacterized LOC100506901"
157122801,"5",100506903,"LOC100506903","putative POM121-like protein 1-like"
157122803,"2",100506905,"LOC100506905","uncharacterized LOC100506905"
157122805,"3",100506906,"FLNB-AS1","FLNB antisense RNA 1 (non-protein coding)"
157122807,"3",100506907,"LOC100506907","uncharacterized LOC100506907"
157122809,"6",100506908,"LOC100506908","uncharacterized LOC100506908"
157122811,"8",100506910,"LOC100506910","uncharacterized LOC100506910"
157122815,"9",100506912,"LOC100506912","uncharacterized LOC100506912"
157122817,"10",100506913,"LOC100506913","uncharacterized LOC100506913"
157122819,"16",100506914,"LOC100506914","uncharacterized LOC100506914"
157122821,"1",100506915,"CHRM3-AS2","CHRM3 antisense RNA 2 (non-protein coding)"
157122827,"22",100506917,"LOC100506917","uncharacterized LOC100506917"
157122829,"14",100506919,"LOC100506919","uncharacterized LOC100506919"
157122831,"2",100506922,"LOC100506922","uncharacterized LOC100506922"
157122833,"2",100506923,"LOC100506923","uncharacterized LOC100506923"
157122835,"3",100506924,"LOC100506924","uncharacterized LOC100506924"
157122839,"6",100506926,"LOC100506926","uncharacterized LOC100506926"
157122841,"8",100506927,"LOC100506927","uncharacterized LOC100506927"
157122843,"16",100506928,"LOC100506928","uncharacterized LOC100506928"
157122845,"1",100506929,"LOC100506929","uncharacterized LOC100506929"
157122851,"2",100506934,"LOC100506934","uncharacterized LOC100506934"
157122853,"6",100506935,"LOC100506935","uncharacterized LOC100506935"
157122855,"7",100506936,"LOC100506936","uncharacterized LOC100506936"
157122857,"7",100506937,"LOC100506937","uncharacterized LOC100506937"
157122861,"10",100506939,"LOC100506939","uncharacterized LOC100506939"
157122863,"11",100506941,"LOC100506941","uncharacterized LOC100506941"
157122865,"15",100506942,"LOC100506942","uncharacterized LOC100506942"
157122869,"3",100506944,"LOC100506944","uncharacterized LOC100506944"
157122875,"15",100506948,"LOC100506948","uncharacterized LOC100506948"
157122877,"1",100506950,"LOC100506950","uncharacterized LOC100506950"
157122881,"X",100506955,"LOC100506955","chromosome X open reading frame 61 pseudogene"
157122883,"7",100506957,"LOC100506957","uncharacterized LOC100506957"
157122885,"1",100506963,"LOC100506963","uncharacterized LOC100506963"
157122891,"8",100506966,"LOC100506966","uncharacterized LOC100506966"
157122895,"14",100506972,"LOC100506972","uncharacterized protein C14orf113-like"
157122897,"17",100506974,"LOC100506974","uncharacterized LOC100506974"
157122899,"12",100506978,"LOC100506978","uncharacterized LOC100506978"
157122901,"8",100506980,"LOC100506980","uncharacterized LOC100506980"
157122903,"11",100506982,"LOC100506982","uncharacterized LOC100506982"
157122905,"15",100506983,"LOC100506983","uncharacterized LOC100506983"
157122907,"1",100506985,"LOC100506985","uncharacterized LOC100506985"
157122909,"8",100506990,"LOC100506990","uncharacterized LOC100506990"
157122913,"2",100506993,"LOC100506993","uncharacterized LOC100506993"
157122915,"3",100506994,"LOC100506994","uncharacterized LOC100506994"
157122917,"3",100506995,"LOC100506995","uncharacterized LOC100506995"
157122919,"13",100506997,"LOC100506997","uncharacterized LOC100506997"
157122921,"14",100506999,"LOC100506999","uncharacterized LOC100506999"
157122923,"7",100507000,"LOC100507000","uncharacterized LOC100507000"
157122925,"17",100507002,"LOC100507002","uncharacterized LOC100507002"
157122931,"19",100507004,"LOC100507004","uncharacterized LOC100507004"
157122933,"2",100507006,"LOC100507006","uncharacterized LOC100507006"
157122935,"15",100507007,"LOC100507007","uncharacterized LOC100507007"
157122937,"10",100507008,"LOC100507008","uncharacterized LOC100507008"
157122939,"9",100507009,"LOC100507009","uncharacterized LOC100507009"
157122941,"4",100507012,"LOC100507012","uncharacterized LOC100507012"
157122943,"1",100507013,"LOC100507013","uncharacterized LOC100507013"
157122945,"3",100507015,"LOC100507015","uncharacterized LOC100507015"
157122947,"8",100507018,"LOC100507018","uncharacterized LOC100507018"
157122951,"6",100507024,"LOC100507024","uncharacterized LOC100507024"
157122953,"6",100507025,"LOC100507025","uncharacterized LOC100507025"
157122957,"10",100507027,"M1","uncharacterized LOC100507027"
157122959,"1",100507030,"LOC100507030","uncharacterized LOC100507030"
